customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00169,Female,0,Yes,No,36,No,No,DSL,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,45.12,1656.53,Yes
CUST-00170,Female,0,Yes,Yes,28,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.7,1483.96,No
CUST-00171,Male,0,No,No,36,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.97,2518.53,No
CUST-00172,Male,0,Yes,Yes,20,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,Two year,No,Bank transfer (automatic),86.5,1758.4,No
CUST-00173,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,91.64,1028.98,Yes
CUST-00174,Female,0,No,No,47,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),102.96,4799.61,No
CUST-00175,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,40.47,1863.4,Yes
CUST-00176,Male,0,Yes,No,14,No,No,DSL,No,Yes,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),29.17,438.17,No
CUST-00177,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.76,2373.96,No
CUST-00178,Male,0,No,No,12,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,112.34,1369.36,No
CUST-00179,Male,0,Yes,Yes,58,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),31.24,1819.25,No
CUST-00180,Male,0,Yes,No,72,No,No phone service,No,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),49.89,3634.88,No
CUST-00181,Male,0,No,Yes,12,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,37.58,452.41,No
CUST-00182,Female,0,No,No,71,Yes,Yes,No,No,No,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),29.07,2070.34,No
CUST-00183,Male,0,No,No,18,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),70.68,1310.16,Yes
CUST-00184,Male,0,Yes,No,56,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,55.94,3144.12,No
CUST-00185,Male,0,No,No,31,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),90.66,2804.22,No
CUST-00186,Female,1,No,Yes,20,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,57.25,1120.36,No
CUST-00187,Male,0,No,No,13,Yes,No phone service,No,No internet service,No,No,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),73.56,1002.83,No
CUST-00188,Male,0,Yes,Yes,23,Yes,No phone service,No,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),100.06,2328.48,No
CUST-00189,Female,0,No,Yes,48,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),70.75,3354.28,No
CUST-00190,Male,0,No,Yes,31,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),61.74,1876.47,No
CUST-00191,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.22,282.74,No
CUST-00192,Male,0,No,No,59,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,One year,Yes,Electronic check,73.94,4336.16,Yes
CUST-00193,Male,0,No,No,67,No,No,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,27.91,1884.48,Yes
CUST-00194,Male,0,Yes,No,60,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,28.49,1712.7,No
CUST-00195,Female,0,Yes,No,4,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,63.12,226.06,No
CUST-00196,Female,0,No,No,35,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),69.94,2412.86,No
CUST-00197,Female,1,No,No,63,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.65,5856.13,Yes
CUST-00198,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),63.65,1928.41,No
CUST-00199,Male,1,Yes,No,70,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,No,Mailed check,80.14,5581.72,Yes
CUST-00200,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),109.98,7128.27,No
CUST-00201,Female,1,Yes,No,9,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),112.0,976.13,Yes
CUST-00202,Male,1,Yes,No,20,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,One year,No,Electronic check,44.39,895.21,Yes
CUST-00203,Male,0,No,Yes,39,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.61,2502.5,No
CUST-00204,Female,0,No,No,41,Yes,No,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,71.11,2906.25,No
CUST-00205,Male,0,No,Yes,71,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,62.7,4418.36,No
CUST-00206,Female,0,No,Yes,45,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.34,5135.44,No
CUST-00207,Female,0,Yes,Yes,72,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),47.03,3382.75,No
CUST-00208,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No,No,Yes,Two year,No,Electronic check,69.92,2834.78,No
CUST-00209,Male,0,Yes,No,3,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Two year,No,Electronic check,30.57,94.87,No
CUST-00210,Male,0,Yes,No,13,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,80.99,1008.59,Yes
CUST-00211,Male,1,No,Yes,13,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No internet service,Two year,Yes,Mailed check,50.82,708.48,No
CUST-00212,Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,98.56,5093.99,No
CUST-00213,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.04,871.96,No
CUST-00214,Male,0,No,Yes,22,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,105.98,2315.7,No
CUST-00215,Male,1,Yes,No,30,Yes,Yes,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,61.01,1850.12,Yes
CUST-00216,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),58.73,4080.18,Yes
CUST-00217,Male,0,No,Yes,60,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),94.34,5661.64,No
CUST-00218,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.22,1062.26,Yes
CUST-00219,Male,0,Yes,No,7,Yes,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),103.75,741.36,Yes
CUST-00220,Male,0,No,Yes,15,Yes,No phone service,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,45.74,694.3,No
CUST-00221,Male,1,Yes,Yes,25,No,No,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),91.15,2241.34,Yes
CUST-00222,Female,0,No,Yes,28,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Two year,No,Electronic check,23.59,679.94,Yes
CUST-00223,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,88.1,436.81,Yes
CUST-00224,Female,1,Yes,Yes,36,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,One year,Yes,Credit card (automatic),44.26,1562.11,No
CUST-00225,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),90.7,2892.41,No
CUST-00226,Male,0,No,No,45,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),100.69,4517.98,No
CUST-00227,Female,1,Yes,No,60,No,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),35.05,2097.34,No
CUST-00228,Male,0,No,No,40,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),34.7,1427.46,No
CUST-00229,Male,0,Yes,No,17,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),92.51,1609.83,No
CUST-00230,Female,0,No,Yes,15,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,34.99,477.26,Yes
CUST-00231,Female,0,Yes,Yes,50,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,19.96,999.31,No
CUST-00232,Female,0,Yes,No,36,No,No,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),24.16,827.1,Yes
CUST-00233,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,20.61,221.57,No
CUST-00234,Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,108.75,7257.37,No
CUST-00235,Female,1,Yes,Yes,29,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),104.51,3077.35,No
CUST-00236,Female,0,No,No,59,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,73.54,4381.95,No
CUST-00237,Female,1,No,No,52,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),69.23,3621.29,No
CUST-00238,Male,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),42.39,1464.52,No
CUST-00239,Female,0,Yes,No,29,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),67.94,1941.4,No
CUST-00240,Female,0,No,No,63,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,111.13,6968.33,No
CUST-00241,Male,0,No,No,13,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),75.02,927.4,No
CUST-00242,Female,0,No,Yes,22,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),23.68,515.0,Yes
CUST-00243,Male,1,No,Yes,47,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),21.7,1030.53,No
CUST-00244,Male,0,No,Yes,27,Yes,No,DSL,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,105.14,2848.21,No
CUST-00245,Female,0,Yes,Yes,6,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),39.7,258.36,No
CUST-00246,Male,0,Yes,Yes,41,Yes,Yes,No,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.48,758.75,No
CUST-00247,Male,0,No,Yes,9,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,92.38,834.79,No
CUST-00248,Male,0,No,No,67,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),99.93,6741.25,No
CUST-00249,Male,0,No,No,43,No,No,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,46.63,2011.54,No
CUST-00250,Female,0,No,No,12,Yes,No,DSL,No internet service,Yes,Yes,No,No,Yes,One year,No,Electronic check,101.16,1251.31,No
CUST-00251,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),98.45,3112.85,No
CUST-00252,Female,0,No,No,31,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.68,2099.71,Yes
CUST-00253,Male,0,No,No,47,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),111.85,5275.8,No
CUST-00254,Male,0,No,No,4,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),102.47,360.46,Yes
CUST-00255,Male,1,No,Yes,60,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),20.95,1228.05,No
CUST-00256,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,107.98,187.49,Yes
CUST-00257,Female,0,No,No,23,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),72.12,1648.49,No
CUST-00258,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),64.87,2129.87,No
CUST-00259,Male,0,Yes,Yes,41,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,113.73,4647.85,No
CUST-00260,Male,1,Yes,Yes,19,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),46.48,876.57,No
CUST-00261,Female,0,Yes,No,40,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,61.89,2508.31,No
CUST-00262,Male,0,No,Yes,19,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No,Two year,No,Mailed check,36.36,645.89,No
CUST-00263,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,105.19,560.69,Yes
CUST-00264,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,24.77,1428.97,No
CUST-00265,Female,0,No,No,41,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,Yes,Mailed check,19.56,768.61,No
CUST-00266,Female,0,Yes,Yes,24,Yes,No,No,No,Yes,Yes,No internet service,No,No,Two year,No,Credit card (automatic),33.18,782.94,No
CUST-00267,Female,0,No,No,40,Yes,No,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),81.34,3268.71,Yes
CUST-00268,Male,0,No,Yes,40,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),29.75,1237.86,Yes
CUST-00269,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),110.07,256.76,Yes
CUST-00270,Female,1,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,85.85,3629.79,No
CUST-00271,Female,0,No,No,45,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),86.29,3926.99,No
CUST-00272,Female,0,No,No,56,Yes,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,115.26,6502.8,Yes
CUST-00273,Female,0,No,No,50,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,23.74,1226.81,No
CUST-00274,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.29,301.79,Yes
CUST-00275,Female,0,Yes,No,72,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),107.91,7790.91,No
CUST-00276,Male,1,Yes,No,14,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,79.68,1105.45,No
CUST-00277,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),64.02,2464.5,No
CUST-00278,Male,0,No,Yes,69,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,20.3,1356.25,No
CUST-00279,Female,0,No,No,37,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),35.12,1332.34,No
CUST-00280,Female,0,No,No,38,No,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),110.08,4162.49,No
CUST-00281,Female,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),115.86,5935.93,No
CUST-00282,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),67.23,101.28,Yes
CUST-00283,Male,0,Yes,No,28,Yes,No,No,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,107.85,2974.68,Yes
CUST-00284,Female,0,No,No,30,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,65.84,1990.2,No
CUST-00285,Male,0,No,No,65,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),33.92,2199.21,No
CUST-00286,Male,0,Yes,No,44,Yes,No phone service,DSL,Yes,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,26.54,1202.44,No
CUST-00287,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),101.28,7333.45,Yes
CUST-00288,Male,0,No,No,21,Yes,No,DSL,Yes,No,No internet service,Yes,No,No,Two year,No,Credit card (automatic),111.79,2338.2,Yes
CUST-00289,Female,0,No,No,9,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),58.97,542.41,No
CUST-00290,Male,0,No,No,20,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),30.69,591.76,Yes
CUST-00291,Male,1,Yes,No,16,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),102.69,1618.96,Yes
CUST-00292,Male,0,Yes,No,66,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,52.3,3487.71,No
CUST-00293,Female,0,Yes,Yes,6,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Bank transfer (automatic),66.72,364.87,No
CUST-00294,Female,0,Yes,No,35,Yes,No,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),117.32,4100.71,No
